Chapter,Verse,id,text,url
9,15,9.15,"Others, who are engaged in the cultivation of knowledge, worship the Supreme Lord as the one without a second, diverse in many, and in the universal form.",https://asitis.com/9/15.html
9,16,9.16,"But it is I who am the ritual, I the sacrifice, the offering to the ancestors, the healing herb, the transcendental chant. I am the butter and the fire and the offering.",https://asitis.com/9/16.html
9,17,9.17,"I am the father of this universe, the mother, the support, and the grandsire. I am the object of knowledge, the purifier and the syllable om. I am also the Rk, the Sama, and the Yajur [Vedas].",https://asitis.com/9/17.html
9,18,9.18,"I am the goal, the sustainer, the master, the witness, the abode, the refuge and the most dear friend. I am the creation and the annihilation, the basis of everything, the resting place and the eternal seed.",https://asitis.com/9/18.html
9,19,9.19,"O Arjuna, I control heat, the rain and the drought. I am immortality, and I am also death personified. Both being and nonbeing are in Me.",https://asitis.com/9/19.html
9,20,9.2,"Those who study the Vedas and drink the soma juice, seeking the heavenly planets, worship Me indirectly. They take birth on the planet of Indra, where they enjoy godly delights.",https://asitis.com/9/20.html
9,21,9.21,"When they have thus enjoyed heavenly sense pleasure, they return to this mortal planet again. Thus, through the Vedic principles, they achieve only flickering happiness.",https://asitis.com/9/21.html
9,22,9.22,"But those who worship Me with devotion, meditating on My transcendental form-to them I carry what they lack and preserve what they have.",https://asitis.com/9/22.html
9,23,9.23,"Whatever a man may sacrifice to other gods, O son of Kunti, is really meant for Me alone, but it is offered without true understanding.",https://asitis.com/9/23.html
9,24,9.24,I am the only enjoyer and the only object of sacrifice. Those who do not recognize My true transcendental nature fall down.,https://asitis.com/9/24.html
9,25,9.25,Those who worship the demigods will take birth among the demigods; those who worship ghosts and spirits will take birth among such beings; those who worship ancestors go to the ancestors; and those who worship Me will live with Me.,https://asitis.com/9/25.html
9,26,9.26,"If one offers Me with love and devotion a leaf, a flower, fruit a water, I will accept it.",https://asitis.com/9/26.html
9,27,9.27,"O son of Kunti, all that you do, all that you eat, all that you offer and give away, as well as all austerities that you may perform, should be done as an offering unto Me.",https://asitis.com/9/27.html
9,28,9.28,"In this way you will be freed from all reactions to good and evil deeds, and by this principle of renunciation you will be liberated and come to Me.",https://asitis.com/9/28.html
9,29,9.29,"I envy no one, nor am I partial to anyone. I am equal to all. But whoever renders service unto Me in devotion is a friend, is in Me, and I am also a friend to him.",https://asitis.com/9/29.html
9,30,9.3,"Even if one commits the most abominable actions, if he is engaged in devotional service, he is to be considered saintly because he is properly situated.",https://asitis.com/9/30.html
9,31,9.31,"He quickly becomes righteous and attains lasting peace. O son of Kunti, declare it boldly that My devotee never perishes.",https://asitis.com/9/31.html
9,32,9.32,"O son of Prtha, those who take shelter in Me, though they be of lower birth-women, vaisyas [merchants], as well as sudras [workers]-can approach the supreme destination.",https://asitis.com/9/32.html
9,33,9.33,"How much greater then are the brahmanas, the righteous, the devotees and saintly kings who in this temporary miserable world engage in loving service unto Me.",https://asitis.com/9/33.html
9,34,9.34,"Engage your mind always in thinking of Me, offer obeisances and worship Me. Being completely absorbed in Me, surely you will come to Me.",https://asitis.com/9/34.html
10,1,10.1,"The Supreme Lord said: My dear friend, mighty-armed Arjuna, listen again to My supreme word, which I shall impart to you for your benefit and which will give you great joy.",https://asitis.com/10/1.html
10,2,10.2,"Neither the hosts of demigods nor the great sages know My origin, for, in every respect, I am the source of the demigods and the sages.",https://asitis.com/10/2.html
10,3,10.3,"He who knows Me as the unborn, as the beginningless, as the Supreme Lord of all the worlds-he, undeluded among men, is freed from all sins.",https://asitis.com/10/3.html
10,44320,10.4-5,"Intelligence, knowledge, freedom from doubt and delusion, forgiveness, truthfulness, self-control and calmness, pleasure and pain, birth, death, fear, fearlessness, nonviolence, equanimity, satisfaction, austerity, charity, fame and infamy are created by Me alone.",https://asitis.com/10/4-5.html
10,6,10.6,"The seven great sages and before them the four other great sages and the Manus [progenitors of mankind] are born out of My mind, and all creatures in these planets descend from them.",https://asitis.com/10/6.html
10,7,10.7,He who knows in truth this glory and power of Mine engages in unalloyed devotional service; of this there is no doubt.,https://asitis.com/10/7.html
10,8,10.8,I am the source of all spiritual and material worlds. Everything emanates from Me. The wise who know this perfectly engage in My devotional service and worship Me with all their hearts.,https://asitis.com/10/8.html
10,9,10.9,"The thoughts of My pure devotees dwell in Me, their lives are surrendered to Me, and they derive great satisfaction and bliss enlightening one another and conversing about Me.",https://asitis.com/10/9.html
10,10,10.1,"To those who are constantly devoted and worship Me with love, I give the understanding by which they can come to Me.",https://asitis.com/10/10.html
10,11,10.11,"Out of compassion for them, I, dwelling in their hearts, destroy with the shining lamp of knowledge the darkness born of ignorance.",https://asitis.com/10/11.html
10,41609,10.12-13,"Arjuna said: You are the Supreme Brahman, the ultimate, the supreme abode and purifier, the Absolute Truth and the eternal divine person. You are the primal God, transcendental and original, and You are the unborn and all-pervading beauty. All the great sages such as Narada, Asita, Devala, and Vyasa proclaim this of You, and now You Yourself are declaring it to me.",https://asitis.com/10/12-13.html
10,14,10.14,"O Krsna, I totally accept as truth all that You have told me. Neither the gods nor demons, O Lord, know Thy personality.",https://asitis.com/10/14.html
10,15,10.15,"Indeed, You alone know Yourself by Your own potencies, O origin of all, Lord of all beings, God of gods, O Supreme Person, Lord of the universe!",https://asitis.com/10/15.html
10,16,10.16,Please tell me in detail of Your divine powers by which You pervade all these worlds and abide in them.,https://asitis.com/10/16.html
10,17,10.17,"How should I meditate on You? In what various forms are You to be contemplated, O Blessed Lord?",https://asitis.com/10/17.html
10,18,10.18,"Tell me again in detail, O Janardana [Krsna], of Your mighty potencies and glories, for I never tire of hearing Your ambrosial words.",https://asitis.com/10/18.html
10,19,10.19,"The Blessed Lord said: Yes, I will tell you of My splendorous manifestations, but only of those which are prominent, O Arjuna, for My opulence is limitless.",https://asitis.com/10/19.html
10,20,10.2,"I am the Self, O Gudakesa, seated in the hearts of all creatures. I am the beginning, the middle and the end of all beings.",https://asitis.com/10/20.html
10,21,10.21,"Of the Adityas I am Visnu, of lights I am the radiant sun, I am Marici of the Maruts, and among the stars I am the moon.",https://asitis.com/10/21.html
10,22,10.22,"Of the Vedas I am the Sama-veda; of the demigods I am Indra; of the senses I am the mind, and in living beings I am the living force [knowledge].",https://asitis.com/10/22.html
10,23,10.23,"Of all the Rudras I am Lord Siva; of the Yaksas and Raksasas I am the lord of wealth [Kuvera]; of the Vasus I am fire [Agni], and of the mountains I am Meru.",https://asitis.com/10/23.html
10,24,10.24,"Of priests, O Arjuna, know Me to be the chief, Brhaspati, the lord of devotion. Of generals I am Skanda, the lord of war; and of bodies of water I am the ocean.",https://asitis.com/10/24.html
10,25,10.25,"Of the great sages I am Bhrgu; of vibrations I am the transcendental om. Of sacrifices I am the chanting of the holy names [japa], and of immovable things I am the Himalayas.",https://asitis.com/10/25.html
10,26,10.26,"Of all trees I am the holy fig tree, and amongst sages and demigods I am Narada. Of the singers of the gods [Gandharvas] I am Citraratha, and among perfected beings I am the sage Kapila.",https://asitis.com/10/26.html
10,27,10.27,"Of horses know Me to be Uccaihsrava, who rose out of the ocean, born of the elixir of immortality; of lordly elephants I am Airavata, and among men I am the monarch.",https://asitis.com/10/27.html
10,28,10.28,"Of weapons I am the thunderbolt; among cows I am the surabhi, givers of abundant milk. Of procreators I am Kandarpa, the god of love, and of serpents I am Vasuki, the chief.",https://asitis.com/10/28.html
10,29,10.29,"Of the celestial Naga snakes I am Ananta; of the aquatic deities I am Varuna. Of departed ancestors I am Aryama, and among the dispensers of law I am Yama, lord of death.",https://asitis.com/10/29.html
10,30,10.3,"Among the Daitya demons I am the devoted Prahlada; among subduers I am time; among the beasts I am the lion, and among birds I am Garuda, the feathered carrier of Visnu.",https://asitis.com/10/30.html
10,31,10.31,"Of purifiers I am the wind; of the wielders of weapons I am Rama; of fishes I am the shark, and of flowing rivers I am the Ganges.",https://asitis.com/10/31.html
10,32,10.32,"Of all creations I am the beginning and the end and also the middle, O Arjuna. Of all sciences I am the spiritual science of the Self, and among logicians I am the conclusive truth.",https://asitis.com/10/32.html
10,33,10.33,"Of letters I am the letter A, and among compounds I am the dual word. I am also inexhaustable time, and of creators I am Brahma, whose manifold faces turn everywhere.",https://asitis.com/10/33.html
10,34,10.34,"I am all-devouring death, and I am the generator of all things yet to be. Among women I am fame, fortune, speech, memory, intelligence, faithfulness and patience.",https://asitis.com/10/34.html
10,35,10.35,"Of hymns I am the Brhat-sama sung to the Lord Indra, and of poetry I am the Gayatri verse, sung daily by brahmanas. Of months I am November and December, and of seasons I am flower-bearing spring.",https://asitis.com/10/35.html
10,36,10.36,"I am also the gambling of cheats, and of the splendid I am the splendor. I am victory, I am adventure, and I am the strength of the strong.",https://asitis.com/10/36.html
10,37,10.37,"Of the descendants of Vrsni I am Vasudeva, and of the Pandavas I am Arjuna. Of the sages I am Vyasa, and among great thinkers I am Usana.",https://asitis.com/10/37.html
10,38,10.38,"Among punishments I am the rod of chastisement, and of those who seek victory, I am morality. Of secret things I am silence, and of the wise I am wisdom.",https://asitis.com/10/38.html
10,39,10.39,"Furthermore, O Arjuna, I am the generating seed of all existences. There is no being-moving or unmoving-that can exist without Me.",https://asitis.com/10/39.html
10,40,10.4,"O mighty conqueror of enemies, there is no end to My divine manifestations. What I have spoken to you is but a mere indication of My infinite opulences.",https://asitis.com/10/40.html
10,41,10.41,"Know that all beautiful, glorious, and mighty creations spring from but a spark of My splendor.",https://asitis.com/10/41.html
10,42,10.42,"But what need is there, Arjuna, for all this detailed knowledge? With a single fragment of Myself I pervade and support this entire universe.",https://asitis.com/10/42.html
11,1,11.1,"Arjuna said: I have heard Your instruction on confidential spiritual matters which You have so kindly delivered unto me, and my illusion is now dispelled.",https://asitis.com/11/1.html
11,2,11.2,"O lotus-eyed one, I have heard from You in detail about the appearance and disappearance of every living entity, as realized through Your inexhaustible glories.",https://asitis.com/11/2.html
11,3,11.3,"O greatest of all personalities, O supreme form, though I see here before me Your actual position, I yet wish to see how You have entered into this cosmic manifestation. I want to see that form of Yours.",https://asitis.com/11/3.html
11,4,11.4,"If You think that I am able to behold Your cosmic form, O my Lord, O master of all mystic power, then kindly show me that universal self.",https://asitis.com/11/4.html
11,5,11.5,"The Blessed Lord said: My dear Arjuna, O son of Prtha, behold now My opulences, hundreds of thousands of varied divine forms, multicolored like the sea.",https://asitis.com/11/5.html
11,6,11.6,"O best of the Bharatas, see here the different manifestations of Adityas, Rudras, and all the demigods. Behold the many things which no one has ever seen or heard before.",https://asitis.com/11/6.html
11,7,11.7,"Whatever you wish to see can be seen all at once in this body. This universal form can show you all that you now desire, as well as whatever you may desire in the future. Everything is here completely.",https://asitis.com/11/7.html
11,8,11.8,But you cannot see Me with your present eyes. Therefore I give to you divine eyes by which you can behold My mystic opulence.,https://asitis.com/11/8.html
11,9,11.9,"Sanjaya said: O King, speaking thus, the Supreme, the Lord of all mystic power, the Personality of Godhead, displayed His universal form to Arjuna.",https://asitis.com/11/9.html
11,44510,11.10-11,"Arjuna saw in that universal form unlimited mouths and unlimited eyes. It was all wondrous. The form was decorated with divine, dazzling ornaments and arrayed in many garbs. He was garlanded gloriously, and there were many scents smeared over His body. All was magnificent, all-expanding, unlimited. This was seen by Arjuna.",https://asitis.com/11/10-11.html
11,12,11.12,"If hundreds of thousands of suns rose up at once into the sky, they might resemble the effulgence of the Supreme Person in that universal form.",https://asitis.com/11/12.html
11,13,11.13,"At that time Arjuna could see in the universal form of the Lord the unlimited expansions of the universe situated in one place although divided into many, many thousands.",https://asitis.com/11/13.html
11,14,11.14,"Then, bewildered and astonished, his hair standing on end, Arjuna began to pray with folded hands, offering obeisances to the Supreme Lord.",https://asitis.com/11/14.html
11,15,11.15,"Arjuna said: My dear Lord Krsna, I see assembled together in Your body all the demigods and various other living entities. I see Brahma sitting on the lotus flower as well as Lord Siva and many sages and divine serpents.",https://asitis.com/11/15.html
11,16,11.16,"O Lord of the universe, I see in Your universal body many, many forms-bellies, mouths, eyes-expanded without limit. There is no end, there is no beginning, and there is no middle to all this.",https://asitis.com/11/16.html
11,17,11.17,"Your form, adorned with various crowns, clubs and discs, is difficult to see because of its glaring effulgence, which is fiery and immeasurable like the sun.",https://asitis.com/11/17.html
11,18,11.18,"You are the supreme primal objective; You are the best in all the universes; You are inexhaustible, and You are the oldest; You are the maintainer of religion, the eternal Personality of Godhead.",https://asitis.com/11/18.html
11,19,11.19,"You are the origin without beginning, middle or end. You have numberless arms, and the sun and moon are among Your great unlimited eyes. By Your own radiance You are heating this entire universe.",https://asitis.com/11/19.html
11,20,11.2,"Although You are one, You are spread throughout the sky and the planets and all space between. O great one, as I behold this terrible form, I see that all the planetary systems are perplexed.",https://asitis.com/11/20.html
11,21,11.21,"All the demigods are surrendering and entering into You. They are very much afraid, and with folded hands they are singing the Vedic hymns.",https://asitis.com/11/21.html
11,22,11.22,"The different manifestations of Lord Siva, the Adityas, the Vasus, the Sadhyas, the Visvadevas, the two Asvins, the Maruts, the forefathers and the Gandharvas, the Yaksas, Asuras, and all perfected demigods are beholding You in wonder.",https://asitis.com/11/22.html
11,23,11.23,"O mighty-armed one, all the planets with their demigods are disturbed at seeing Your many faces, eyes, arms, bellies and legs and Your terrible teeth, and as they are disturbed, so am I.",https://asitis.com/11/23.html
11,24,11.24,"O all-pervading Visnu, I can no longer maintain my equilibrium. Seeing Your radiant colors fill the skies and beholding Your eyes and mouths, I am afraid.",https://asitis.com/11/24.html
11,25,11.25,"O Lord of lords, O refuge of the worlds, please be gracious to me. I cannot keep my balance seeing thus Your blazing deathlike faces and awful teeth. In all directions I am bewildered.",https://asitis.com/11/25.html
11,26-27,11.26-27,"All the sons of Dhrtarastra along with their allied kings, and Bhisma, Drona and Karna, and all our soldiers are rushing into Your mouths, their heads smashed by Your fearful teeth. I see that some are being crushed between Your teeth as well.",https://asitis.com/11/26-27.html
11,28,11.28,"As the rivers flow into the sea, so all these great warriors enter Your blazing mouths and perish.",https://asitis.com/11/28.html
11,29,11.29,I see all people rushing with full speed into Your mouths as moths dash into a blazing fire.,https://asitis.com/11/29.html
11,30,11.3,"O Visnu, I see You devouring all people in Your flaming mouths and covering the universe with Your immeasurable rays. Scorching the worlds, You are manifest.",https://asitis.com/11/30.html
11,31,11.31,"O Lord of lords, so fierce of form, please tell me who You are. I offer my obeisances unto You; please be gracious to me. I do not know what Your mission is, and I desire to hear of it.",https://asitis.com/11/31.html
11,32,11.32,"The Blessed Lord said: Time I am, destroyer of the worlds, and I have come to engage all people. With the exception of you [the Pandavas], all the soldiers here on both sides will be slain.",https://asitis.com/11/32.html
11,33,11.33,"Therefore get up and prepare to fight. After conquering your enemies you will enjoy a flourishing kingdom. They are already put to death by My arrangement, and you, O Savyasacin, can be but an instmment in the fight.",https://asitis.com/11/33.html
11,34,11.34,"The Blessed Lord said: All the great warriors-Drona, Bhisma, Jayadratha, Karna-are already destroyed. Simply fight, and you will vanquish your enemies.",https://asitis.com/11/34.html
11,35,11.35,"Sanjaya said to Dhrtarastra: O King, after hearing these words from the Supreme Personality of Godhead, Arjuna trembled, fearfully offered obeisances with folded hands and began, falteringly, to speak as follows:",https://asitis.com/11/35.html
11,36,11.36,"O Hrsikesa, the world becomes joyful upon hearing Your name and thus everyone becomes attached to You. Although the perfected beings offer You their respectful homage, the demons are afraid, and they flee here and there. All this is rightly done.",https://asitis.com/11/36.html
11,37,11.37,"O great one, who stands above even Brahma, You are the original master. Why should they not offer their homage up to You, O limitless one? O refuge of the universe, You are the invincible source, the cause of all causes, transcendental to this material manifestation.",https://asitis.com/11/37.html
11,38,11.38,"You are the original Personality, the Godhead. You are the only sanctuary of this manifested cosmic world. You know everything, and You are all that is knowable. You are above the material modes. O limitless form! This whole cosmic manifestation is pervaded by You!",https://asitis.com/11/38.html
11,39,11.39,"You are air, fire, water, and You are the moon! You are the supreme controller and the grandfather. Thus I offer my respectful obeisances unto You a thousand times, and again and yet again!",https://asitis.com/11/39.html
11,40,11.4,"Obeisances from the front, from behind and from all sides! O unbounded power, You are the master of limitless, might! You are all-pervading, and thus You are everything!",https://asitis.com/11/40.html
11,41-42,11.41-42,"I have in the past addressed You as O Krsna, O Yadava, O my friend, without knowing Your glories. Please forgive whatever I may have done in madness or in love. I have dishonored You many times while relaxing or while lying on the same bed or eating together, sometimes alone and sometimes in front of many friends. Please excuse me for all my offenses.",https://asitis.com/11/41-42.html
11,43,11.43,"You are the father of this complete cosmic manifestation, the worshipable chief, the spiritual master. No one is equal to You, nor can anyone be one with You. Within the three worlds, You are immeasurable.",https://asitis.com/11/43.html
11,44,11.44,"You are the Supreme Lord, to be worshiped by every living being. Thus I fall down to offer You my respects and ask Your mercy. Please tolerate the wrongs that I may have done to You and bear with me as a father with his son, or a friend with his friend, or a lover with his beloved.",https://asitis.com/11/44.html
11,45,11.45,"After seeing this universal form, which I have never seen before, I am gladdened, but at the same time my mind is disturbed with fear. Therefore please bestow Your grace upon me and reveal again Your form as the Personality of Godhead, O Lord of lords, O abode of the universe.",https://asitis.com/11/45.html
11,46,11.46,"O universal Lord, I wish to see You in Your four-armed form, with helmeted head and with club, wheel, conch and lotus flower in Your hands. I long to see You in that form.",https://asitis.com/11/46.html
11,47,11.47,"The Blessed Lord said: My dear Arjuna, happily do I show you this universal form within the material world by My internal potency. No one before you has ever seen this unlimited and glaringly effulgent form.",https://asitis.com/11/47.html
11,48,11.48,"O best of the Kuru warriors, no one before you has ever seen this universal form of Mine, for neither by studying the Vedas, nor by performing sacrifices, nor by charities or similar activities can this form be seen. Only you have seen this.",https://asitis.com/11/48.html
11,49,11.49,"Your mind has been perturbed upon seeing this horrible feature of Mine. Now let it be finished. My devotee, be free from all disturbance. With a peaceful mind you can now see the form you desire.",https://asitis.com/11/49.html
11,50,11.5,"Sanjaya said to Dhrtarastra: The Supreme Personality of Godhead, Krsna, while speaking thus to Arjuna, displayed His real four-armed form, and at last He showed him His two-armed form, thus encouraging the fearful Arjuna.",https://asitis.com/11/50.html
11,51,11.51,"When Arjuna thus saw Krsna in His original form, he said: Seeing this humanlike form, so very beautiful, my mind is now pacified, and I am restored to my original nature.",https://asitis.com/11/51.html
11,52,11.52,"The Blessed Lord said: My dear Arjuna, the form which you are now seeing is very difficult to behold. Even the demigods are ever seeking the opportunity to see this form which is so dear.",https://asitis.com/11/52.html
11,53,11.53,"The form which you are seeing with your transcendental eyes cannot be understood simply by studying the Vedas, nor by undergoing serious penances, nor by charity, nor by worship. It is not by these means that one can see Me as I am.",https://asitis.com/11/53.html
11,54,11.54,"My dear Arjuna, only by undivided devotional service can I be understood as I am, standing before you, and can thus be seen directly. Only in this way can you enter into the mysteries of My understanding.",https://asitis.com/11/54.html
11,55,11.55,"My dear Arjuna, one who is engaged in My pure devotional service, free from the contaminations of previous activities and from mental speculation, who is friendly to every living entity, certainly comes to Me.",https://asitis.com/11/55.html
12,1,12.1,"Arjuna inquired: Which is considered to be more perfect: those who are properly engaged in Your devotional service, or those who worship the impersonal Brahman, the unmanifested?",https://asitis.com/12/1.html
12,2,12.2,"The Blessed Lord said: He whose mind is fixed on My personal form, always engaged in worshiping Me with great and transcendental faith, is considered by Me to be most perfect.",https://asitis.com/12/2.html
12,44289,12.3-4,"But those who fully worship the unmanifested, that which lies beyond the perception of the senses, the all-pervading, inconceivable, fixed, and immovable-the impersonal conception of the Absolute Truth-by controlling the various senses and being equally disposed to everyone, such persons, engaged in the welfare of all, at last achieve Me.",https://asitis.com/12/3-4.html
12,5,12.5,"For those whose minds are attached to the unmanifested, impersonal feature of the Supreme, advancement is very troublesome. To make progrese in that discipline is always difficult for those who are embodied.",https://asitis.com/12/5.html
12,44383,12.6-7,"For one who worships Me, giving up all his activities unto Me and being devoted to Me without deviation, engaged in devotional service and always meditating upon Me, who has fixed his mind upon Me, O son of Prtha, for him I am the swift deliverer from the ocean of birth and death.",https://asitis.com/12/6-7.html
12,8,12.8,"Just fix your mind upon Me, the Supreme Personality of Godhead, and engage all your intelligence in Me. Thus you will live in Me always, without a doubt.",https://asitis.com/12/8.html
12,9,12.9,"My dear Arjuna, O winner of wealth, if you cannot fix your mind upon Me without deviation, then follow the regulated principles of bhakti-yoga In this way you will develop a desire to attain to Me.",https://asitis.com/12/9.html
12,10,12.1,"If you cannot practice the regulations of bhakti-yoga, then just try to work for Me, because by working for Me you will come to the perfect stage.",https://asitis.com/12/10.html
12,11,12.11,"If, however, you are unable to work in this consciousness, then try to act giving up all results of your work and try to be self-situated.",https://asitis.com/12/11.html
12,12,12.12,"If you cannot take to this practice, then engage yourself in the cultivation of knowledge. Better than knowledge, however, is meditation, and better than meditation is renunciation of the fruits of action, for by such renunciation one can attain peace of mind.",https://asitis.com/12/12.html
12,13-14,12.13-14,"One who is not envious but who is a kind friend to all living entities, who does not think himself a proprietor, who is free from false ego and equal both in happiness and distress, who is always satisfied and engaged in devotional service with determination and whose mind and intelligence are in agreement with Me-he is very dear to Me.",https://asitis.com/12/13-14.html
12,15,12.15,"He for whom no one is put into difficulty and who is not dirturbed by anxiety, who is steady in happiness and distress, is very dear to Me.",https://asitis.com/12/15.html
12,16,12.16,"A devotee who is not dependant on the ordinary course of activities, who is pure, expert, without cares, free from all pains, and who does not strive for some result, is very dear to Me.",https://asitis.com/12/16.html
12,17,12.17,"One who neither grasps pleasure or grief, who neither laments nor desires, and who renounces both auspicious and inauspicious things, is very dear to Me.",https://asitis.com/12/17.html
12,18-19,12.18-19,"One who is equal to friends and enemies, who is equiposed in honor and dishonor, heat and cold, happiness and distress, fame and infamy, who is always free from contamination, always silent and satisfied with anything, who doesn't care for any residence, who is fixed in knowledge and engaged in devotional service, is very dear to Me.",https://asitis.com/12/18-19.html
12,20,12.2,"He who follows this imperishable path of devotional service and who completely engages himself with faith, making Me the supreme goal, is very, very dear to Me.",https://asitis.com/12/20.html
13,44228,13.1-2,"Arjuna said: O my dear Krsna, I wish to know about prakrti [nature], Purusa [the enjoyer], and the field and the knower of the field, and of knowledge and the end of knowledge. The Blessed Lord then said: This body, O son of Kunti, is called the field, and one who knows this body is called the knower of the field.",https://asitis.com/13/1-2.html
13,3,13.3,"O scion of Bharata, you should understand that I am also the knower in all bodies, and to understand this body and its owner is called knowledge. That is My opinion.",https://asitis.com/13/3.html
13,4,13.4,"Now please hear My brief description of this field of activity and how it is constituted, what its changes are, whence it is produced, who that knower of the field of activities is, and what his influences are.",https://asitis.com/13/4.html
13,5,13.5,That knowledge of the field of activities and of the knower of activities is described by various sages in various Vedic writings-especially in the Vedanta-sutra-and is presented with all reasoning as to cause and effect.,https://asitis.com/13/5.html
13,44383,13.6-7,"The five great elements, false ego, intelligence, the unmanifested, the ten senses, the mind, the five sense objects, desire, hatred, happiness, distress, the aggregate, the life symptoms, and convictions-all these are considered, in summary, to be the field of activities and its interactions.",https://asitis.com/13/6-7.html
13,44538,13.8-12,"Humility, pridelessness, nonviolence, tolerance, simplicity, approaching a bona fide spiritual master, cleanliness, steadiness and self-control; renunciation of the objects of sense gratification, absence of false ego, the perception of the evil of birth, death, old age and disease; nonattachment to children, wife, home and the rest, and evenmindedness amid pleasant and unpleasant events; constant and unalloyed devotion to Me, resorting to solitary places, detachment from the general mass of people; accepting the importance of self-realization, and philosophical search for the Absolute Truth-all these I thus declare to be knowledge, and what is contrary to these is ignorance.",https://asitis.com/13/8-12.html
13,13,13.13,"I shall now explain the knowable, knowing which you will taste the eternal. This is beginningless, and it is subordinate to Me. It is called Brahman, the spirit, and it lies beyond the cause and effect of this material world.",https://asitis.com/13/13.html
13,14,13.14,"Everywhere are His hands and legs, His eyes and faces, and He hears everything. In this way the Supersoul exists.",https://asitis.com/13/14.html
13,15,13.15,"The Supersoul is the original source of all senses, yet He is without senses. He is unattached, although He is the maintainer of all living beings. He transcends the modes of nature, and at the same time He is the master of all modes of material nature.",https://asitis.com/13/15.html
13,16,13.16,"The Supreme Truth exists both internally and externally, in the moving and nonmoving. He is beyond the power of the material senses to see or to know. Although far, far away, He is also near to all.",https://asitis.com/13/16.html
13,17,13.17,"Although the Supersoul appears to be divided, He is never divided. He is situated as one. Although He is the maintainer of every living entity, it is to be understood that He devours and develops all.",https://asitis.com/13/17.html
13,18,13.18,"He is the source of light in all luminous objects. He is beyond the darkness of matter and is unmanifested. He is knowledge, He is the object of knowledge, and He is the goal of knowledge. He is situated in everyone's heart.",https://asitis.com/13/18.html
13,19,13.19,"Thus the field of activities [the body], knowledge, and the knowable have been summarily described by Me. Only My devotees can understand this thoroughly and thus attain to My nature.",https://asitis.com/13/19.html
13,20,13.2,Material nature and the living entities should be understood to be beginningless. Their transformations and the modes of matter are products of material nature.,https://asitis.com/13/20.html
13,21,13.21,"Nature is said to be the cause of all material activities and effects, whereas the living entity is the cause of the various sufferings and enjoyments in this world.",https://asitis.com/13/21.html
13,22,13.22,"The living entity in material nature thus follows the ways of life, enjoying the three modes of nature. This is due to his association with that material nature. Thus he meets with good and evil amongst various species.",https://asitis.com/13/22.html
13,23,13.23,"Yet in this body there is another, a transcendental enjoyer who is the Lord, the supreme proprietor, who exists as the overseer and permitter, and who is known as the Supersoul.",https://asitis.com/13/23.html
13,24,13.24,"One who understands this philosophy concerning material nature, the living entity and the interaction of the modes of nature is sure to attain liberation. He will not take birth here again, regardless of his present position.",https://asitis.com/13/24.html
13,25,13.25,"That Supersoul is perceived by some through meditation, by some through the cultivation of knowledge, and by others through working without fruitive desire.",https://asitis.com/13/25.html
13,26,13.26,"Again there are those who, although not conversant in spiritual knowledge, begin to worship the Supreme Person upon hearing about Him from others. Because of their tendency to hear from authorities, they also transcend the path of birth and death.",https://asitis.com/13/26.html
13,27,13.27,"O chief of the Bharatas, whatever you see in existence, both moving and unmoving, is only the combination of the field of activities and the knower of the field.",https://asitis.com/13/27.html
13,28,13.28,"One who sees the Supersoul accompanying the individual soul in all bodies and who understands that neither the soul nor the Supersoul is ever destroyed, actually sees.",https://asitis.com/13/28.html
13,29,13.29,One who sees the Supersoul in every living being and equal everywhere does not degrade himself by his mind. Thus he approaches the transcendental destination.,https://asitis.com/13/29.html
13,30,13.3,"One who can see that all activities are performed by the body, which is created of material nature, and sees that the self does nothing, actually sees.",https://asitis.com/13/30.html
13,31,13.31,"When a sensible man ceases to see different identities, which are due to different material bodies, he attains to the Brahman conception. Thus he sees that beings are expanded everywhere.",https://asitis.com/13/31.html
13,32,13.32,"Those with the vision of eternity can see that the soul is transcendental, eternal, and beyond the modes of nature. Despite contact with the material body, O Arjuna, the soul neither does anything nor is entangled.",https://asitis.com/13/32.html
13,33,13.33,"The sky, due to its subtle nature, does not mix with anything, although it is all-pervading. Similarly, the soul, situated in Brahman vision, does not mix with the body, though situated in that body.",https://asitis.com/13/33.html
13,34,13.34,"O son of Bharata, as the sun alone illuminates all this universe, so does the living entity, one within the body, illuminate the entire body by consciousness.",https://asitis.com/13/34.html
13,35,13.35,"One who knowingly sees this difference between the body and the owner of the body and can understand the process of liberation from this bondage, also attains to the supreme goal.",https://asitis.com/13/35.html
14,1,14.1,"The Blessed Lord said: Again I shall declare to you this supreme wisdom, the best of all knowledge, knowing which all the sages have attained to supreme perfection.",https://asitis.com/14/1.html
14,2,14.2,"By becoming fixed in this knowledge, one can attain to the transcendental nature, which is like My own nature. Thus established, one is not born at the time of creation nor disturbed at the time of dissolution.",https://asitis.com/14/2.html
14,3,14.3,"The total material substance, called Brahman, is the source of birth, and it is that Brahman that I impregnate, making possible the births of all living beings, O son of Bharata.",https://asitis.com/14/3.html
14,4,14.4,"It should be understood that all species of life, O son of Kunti, are made possible by birth in this material nature, and that I am the seed-giving father.",https://asitis.com/14/4.html
14,5,14.5,"Material nature consists of the three modes-goodness, passion and ignorance. When the living entity comes in contact with nature, he becomes conditioned by these modes.",https://asitis.com/14/5.html
